1.232929992675781250e+02,-1.053970031738281250e+02
1.229899978637695312e+02,-1.037129974365234375e+02
1.230350036621093750e+02,-1.020090026855468750e+02
1.234209976196289062e+02,-1.003550033569335938e+02
1.241350021362304688e+02,-9.880999755859375000e+01
1.251480026245117188e+02,-9.743900299072265625e+01
1.265000000000000000e+02,-9.622699737548828125e+01
1.227770004272460938e+02,-7.496800231933593750e+01
1.227330017089843750e+02,-7.468199920654296875e+01
1.226829986572265625e+02,-7.331999969482421875e+01
1.229020004272460938e+02,-7.194100189208984375e+01
1.234049987792968750e+02,-7.059799957275390625e+01
1.241719970703125000e+02,-6.937999725341796875e+01
1.252060012817382812e+02,-6.830999755859375000e+01
1.264530029296875000e+02,-6.747399902343750000e+01
1.278020019531250000e+02,-6.693299865722656250e+01
1.816349945068359375e+02,-5.149599838256835938e+01
1.834349975585937500e+02,-5.120600128173828125e+01
1.852310028076171875e+02,-5.134700012207031250e+01
1.869450073242187500e+02,-5.190999984741210938e+01
1.884799957275390625e+02,-5.286199951171875000e+01
1.897469940185546875e+02,-5.415200042724609375e+01
1.906770019531250000e+02,-5.570899963378906250e+01
2.042910003662109375e+02,-8.628700256347656250e+01
2.049530029296875000e+02,-8.827899932861328125e+01
2.052129974365234375e+02,-9.036000061035156250e+01
2.050619964599609375e+02,-9.245099639892578125e+01
2.045059967041015625e+02,-9.447299957275390625e+01
2.035690002441406250e+02,-9.634100341796875000e+01
2.022839965820312500e+02,-9.799299621582031250e+01
2.006990051269531250e+02,-9.936499786376953125e+01
1.988690032958984375e+02,-1.004059982299804688e+02
1.778339996337890625e+02,-1.097710037231445312e+02
1.725070037841796875e+02,-1.119509963989257812e+02
1.670449981689453125e+02,-1.138050003051757812e+02
1.614819946289062500e+02,-1.153209991455078125e+02
1.558399963378906250e+02,-1.164950027465820312e+02
1.440769958496093750e+02,-1.185690002441406250e+02
1.408150024414062500e+02,-1.193420028686523438e+02
1.376600036621093750e+02,-1.204899978637695312e+02
1.346629943847656250e+02,-1.219950027465820312e+02
7.967299652099609375e+01,-1.537429962158203125e+02
7.518800354003906250e+01,-1.561280059814453125e+02
7.055599975585937500e+01,-1.581900024414062500e+02
6.579900360107421875e+01,-1.599210052490234375e+02
6.092499923706054688e+01,-1.613190002441406250e+02
5.595899963378906250e+01,-1.623739929199218750e+02
5.085400009155273438e+01,-1.632740020751953125e+02
4.716199874877929688e+01,-1.637279968261718750e+02
4.345299911499023438e+01,-1.637949981689453125e+02
3.976800155639648438e+01,-1.634750061035156250e+02
3.611700057983398438e+01,-1.627689971923828125e+02
3.257600021362304688e+01,-1.616920013427734375e+02
2.916200065612792969e+01,-1.602489929199218750e+02
2.590999984741210938e+01,-1.584550018310546875e+02
1.904899978637695312e+01,-1.541869964599609375e+02
1.647100067138671875e+01,-1.523309936523437500e+02
1.415999984741210938e+01,-1.501349945068359375e+02
1.217099952697753906e+01,-1.476549987792968750e+02
1.053600025177001953e+01,-1.449299926757812500e+02
9.281999588012695312e+00,-1.420059967041015625e+02
8.432000160217285156e+00,-1.389309997558593750e+02
8.008000373840332031e+00,-1.357890014648437500e+02
8.010999679565429688e+00,-1.326029968261718750e+02
8.442999839782714844e+00,-1.294589996337890625e+02
9.298999786376953125e+00,-1.263870010375976562e+02
1.055900001525878906e+01,-1.234670028686523438e+02
1.220100021362304688e+01,-1.207429962158203125e+02
1.419799995422363281e+01,-1.182659988403320312e+02
1.650699996948242188e+01,-1.160820007324218750e+02
1.909000015258789062e+01,-1.142300033569335938e+02
2.191600036621093750e+01,-1.127350006103515625e+02
7.879599761962890625e+01,-8.741100311279296875e+01
8.115000152587890625e+01,-8.659400177001953125e+01
8.362100219726562500e+01,-8.618599700927734375e+01
8.611699676513671875e+01,-8.620099639892578125e+01
8.857099914550781250e+01,-8.663899993896484375e+01
9.092600250244140625e+01,-8.748899841308593750e+01
9.309300231933593750e+01,-8.872000122070312500e+01
9.502400207519531250e+01,-9.030200195312500000e+01
9.667099761962890625e+01,-9.220200347900390625e+01
1.140670013427734375e+02,-1.161039962768554688e+02
1.232929992675781250e+02,-1.053970031738281250e+02
