3.007706928902052823e+01,-1.105485690001473955e+02
3.064938750471589657e+01,-1.102078371986588081e+02
3.014779184465523798e+01,-1.106403361784886243e+02
3.032099680528229513e+01,-1.108557380576342979e+02
3.034817466209571535e+01,-1.100798766726582159e+02
2.982649913711541600e+01,-1.101268047200952225e+02
3.023267588677654061e+01,-1.111198004206150927e+02
2.993002415849397124e+01,-1.103048744011650939e+02
3.015648521292284912e+01,-1.109755963246049930e+02
3.014189318005895402e+01,-1.111472821866388330e+02
2.936961206423555026e+01,-1.112682596392130563e+02
2.959925407853254598e+01,-1.109871464939801058e+02
2.946349284354547038e+01,-1.106562190819418134e+02
2.932833937798730872e+01,-1.114658713045709248e+02
2.916183261381154423e+01,-1.110045766359911994e+02
2.994650331926676756e+01,-1.110559322478162585e+02
2.997676025904819497e+01,-1.109751702791348720e+02
2.984346534827447783e+01,-1.108048723572600096e+02
2.944294934647570017e+01,-1.108504178470050618e+02
2.933191730791506302e+01,-1.116354217635673649e+02
2.922967298939383696e+01,-1.112597436112236124e+02
2.904198227202861560e+01,-1.110522011821307871e+02
2.890606967866228771e+01,-1.117269035809052298e+02
2.885331266170856779e+01,-1.117644377869946055e+02
2.851938432763343911e+01,-1.115186780790804448e+02
2.876976657605547416e+01,-1.121899607818100861e+02
2.908294331021311052e+01,-1.121256124505942466e+02
2.868454449851589061e+01,-1.118893100735966044e+02
2.846022568508655937e+01,-1.121892779788230854e+02
2.876205537412773694e+01,-1.119597081502844986e+02
2.846633037380553688e+01,-1.122111062585677104e+02
2.843783445374247876e+01,-1.123065050824468898e+02
2.860718421136982670e+01,-1.124146794388573909e+02
2.856662595297417440e+01,-1.124316830830870231e+02
2.888904905169072279e+01,-1.125591410550530327e+02
2.886037589198048536e+01,-1.126158694774845941e+02
2.868287427379454257e+01,-1.121944805852574518e+02
2.803264618442829104e+01,-1.120855675288914171e+02
2.802204810983847239e+01,-1.128820124495993440e+02
2.837300971524321724e+01,-1.124401903533057236e+02
2.833641254037337021e+01,-1.128937581605375158e+02
2.785669993422191126e+01,-1.123869785596514532e+02
2.761796364359905809e+01,-1.122324170445797904e+02
2.794585448976030051e+01,-1.125694785531311908e+02
2.776399256201318977e+01,-1.131075671899028805e+02
2.737554568532780763e+01,-1.131280932390884715e+02
2.826714892874487006e+01,-1.123437418734012283e+02
2.774140559694951591e+01,-1.130519443744050960e+02
2.750426164617751823e+01,-1.124605684611941427e+02
2.721002855991822500e+01,-1.131283898552607496e+02
2.727678326045037949e+01,-1.133685528424236679e+02
2.789458601077992839e+01,-1.134632811135511048e+02
2.758911925639332807e+01,-1.133384460757221746e+02
2.748515893703038415e+01,-1.134300722182698706e+02
2.718342872236070562e+01,-1.135415546258567900e+02
2.691164013951870615e+01,-1.133762870985904954e+02
2.773468373949454246e+01,-1.129190457399949992e+02
2.673841448699161560e+01,-1.130061829763099439e+02
2.678725521264898290e+01,-1.132477920721551214e+02
2.758503688381294694e+01,-1.139404159906453913e+02
2.690875944609501857e+01,-1.137638806450556217e+02
2.687096959568638610e+01,-1.136666858246628493e+02
2.644461500969648782e+01,-1.138243352336158694e+02
2.734543091939405102e+01,-1.142478497530655233e+02
2.685778655347835908e+01,-1.138693590837853975e+02
2.713140773096962022e+01,-1.133924082138645133e+02
2.699367101476011044e+01,-1.142070275161664483e+02
2.689827539682110924e+01,-1.141805637888071772e+02
2.695137722330791163e+01,-1.138742176766092484e+02
2.712700767182074557e+01,-1.137188996285896536e+02
2.604772709444455003e+01,-1.144076384754040987e+02
2.689092432313524483e+01,-1.141207761050123821e+02
2.626626370735410276e+01,-1.147752600506461391e+02
2.667202572734406374e+01,-1.148894663812577619e+02
2.588027952087005090e+01,-1.138529966346412579e+02
2.657705185000180492e+01,-1.140454674238653610e+02
2.619359737913890029e+01,-1.148695460312764141e+02
2.620138419299642862e+01,-1.146415786338885141e+02
